Experiment Log
[2025-03-24 13:08:55] Constructed sample at index 122.
[2025-03-24 13:08:55] Constructed sample at index 123.
[2025-03-24 13:08:55] Constructed sample at index 124.
[2025-03-24 13:08:55] Constructed sample at index 125.
[2025-03-24 13:08:55] Constructed sample at index 126.
[2025-03-24 13:08:55] Constructed sample at index 127.
[2025-03-24 13:08:55] Constructed sample at index 128.
[2025-03-24 13:08:55] Constructed sample at index 129.
[2025-03-24 13:08:55] Constructed sample at index 130.
[2025-03-24 13:08:55] Constructed sample at index 131.
[2025-03-24 13:08:55] Constructed sample at index 132.
[2025-03-24 13:08:55] Constructed sample at index 133.
[2025-03-24 13:08:55] Constructed sample at index 134.
[2025-03-24 13:08:55] Constructed sample at index 135.
[2025-03-24 13:08:55] Constructed sample at index 136.
[2025-03-24 13:08:55] Constructed sample at index 137.
[2025-03-24 13:08:55] Constructed sample at index 138.
[2025-03-24 13:08:55] Constructed sample at index 139.
[2025-03-24 13:08:55] Constructed sample at index 140.
[2025-03-24 13:08:55] Constructed sample at index 141.
[2025-03-24 13:08:55] Constructed sample at index 142.
[2025-03-24 13:08:55] Constructed sample at index 143.
[2025-03-24 13:08:55] Constructed sample at index 144.
[2025-03-24 13:08:55] Constructed sample at index 145.
[2025-03-24 13:08:55] Constructed sample at index 146.
[2025-03-24 13:08:55] Constructed sample at index 147.
[2025-03-24 13:08:55] Constructed sample at index 148.
[2025-03-24 13:08:55] Constructed sample at index 149.
[2025-03-24 13:08:55] Constructed sample at index 150.
[2025-03-24 13:08:55] Constructed sample at index 151.
[2025-03-24 13:08:55] Constructed sample at index 152.
[2025-03-24 13:08:55] Constructed sample at index 153.
[2025-03-24 13:08:55] Constructed sample at index 154.
[2025-03-24 13:08:55] Constructed sample at index 155.
[2025-03-24 13:08:55] Constructed sample at index 156.
[2025-03-24 13:08:55] Constructed sample at index 157.
[2025-03-24 13:08:55] Constructed sample at index 158.
[2025-03-24 13:08:55] Constructed sample at index 159.
[2025-03-24 13:08:55] Constructed sample at index 160.
[2025-03-24 13:08:55] Constructed sample at index 161.
[2025-03-24 13:08:55] Constructed sample at index 162.
[2025-03-24 13:08:55] Constructed sample at index 163.
[2025-03-24 13:08:55] Constructed sample at index 164.
[2025-03-24 13:08:55] Constructed sample at index 165.
[2025-03-24 13:08:55] Constructed sample at index 166.
[2025-03-24 13:08:55] Constructed sample at index 167.
[2025-03-24 13:08:55] Constructed sample at index 168.
[2025-03-24 13:08:55] Constructed sample at index 169.
[2025-03-24 13:08:55] Constructed sample at index 170.
[2025-03-24 13:08:55] Constructed sample at index 171.
[2025-03-24 13:08:55] Constructed sample at index 172.
[2025-03-24 13:08:55] Constructed sample at index 173.
[2025-03-24 13:08:55] Constructed sample at index 174.
[2025-03-24 13:08:55] Constructed sample at index 175.
[2025-03-24 13:08:55] Constructed sample at index 176.
[2025-03-24 13:08:55] Constructed sample at index 177.
[2025-03-24 13:08:55] Constructed sample at index 178.
[2025-03-24 13:08:55] Constructed sample at index 179.
[2025-03-24 13:08:55] Constructed sample at index 180.
[2025-03-24 13:08:55] Constructed sample at index 181.
[2025-03-24 13:08:55] Constructed sample at index 182.
[2025-03-24 13:08:55] Constructed sample at index 183.
[2025-03-24 13:08:55] Constructed sample at index 184.
[2025-03-24 13:08:55] Constructed sample at index 185.
[2025-03-24 13:08:55] Constructed sample at index 186.
[2025-03-24 13:08:55] Constructed sample at index 187.
[2025-03-24 13:08:55] Constructed sample at index 188.
[2025-03-24 13:08:55] Constructed sample at index 189.
[2025-03-24 13:08:55] Constructed sample at index 190.
[2025-03-24 13:08:55] Constructed sample at index 191.
[2025-03-24 13:08:55] Constructed sample at index 192.
[2025-03-24 13:08:55] Constructed sample at index 193.
[2025-03-24 13:08:55] Constructed sample at index 194.
[2025-03-24 13:08:55] Constructed sample at index 195.
[2025-03-24 13:08:55] Constructed sample at index 196.
[2025-03-24 13:08:55] Constructed sample at index 197.
[2025-03-24 13:08:55] Constructed sample at index 198.
[2025-03-24 13:08:55] Constructed sample at index 199.
[2025-03-24 13:08:55] Constructed sample at index 200.
[2025-03-24 13:08:55] Constructed sample at index 201.
[2025-03-24 13:08:55] Constructed sample at index 202.
[2025-03-24 13:08:55] Constructed sample at index 203.
[2025-03-24 13:08:55] Constructed sample at index 204.
[2025-03-24 13:08:55] Constructed sample at index 205.
[2025-03-24 13:08:55] Constructed sample at index 206.
[2025-03-24 13:08:55] Constructed sample at index 207.
[2025-03-24 13:08:55] Constructed sample at index 208.
[2025-03-24 13:08:55] Constructed sample at index 209.
[2025-03-24 13:08:55] Constructed sample at index 210.
[2025-03-24 13:08:55] Constructed sample at index 211.
[2025-03-24 13:08:55] Constructed sample at index 212.
[2025-03-24 13:08:55] Constructed sample at index 213.
[2025-03-24 13:08:55] Constructed sample at index 214.
[2025-03-24 13:08:55] Constructed sample at index 215.
[2025-03-24 13:08:55] Constructed sample at index 216.
[2025-03-24 13:08:55] Constructed sample at index 217.
[2025-03-24 13:08:55] Constructed sample at index 218.
[2025-03-24 13:08:55] Constructed sample at index 219.
[2025-03-24 13:08:55] Constructed sample at index 220.
[2025-03-24 13:08:55] Constructed sample at index 221.
[2025-03-24 13:08:55] Constructed sample at index 222.
[2025-03-24 13:08:55] Constructed sample at index 223.
[2025-03-24 13:08:55] Constructed sample at index 224.
[2025-03-24 13:08:55] Constructed sample at index 225.
[2025-03-24 13:08:55] Constructed sample at index 226.
[2025-03-24 13:08:55] Constructed sample at index 227.
[2025-03-24 13:08:55] Constructed sample at index 228.
[2025-03-24 13:08:55] Constructed sample at index 229.
[2025-03-24 13:08:55] Constructed sample at index 230.
[2025-03-24 13:08:55] Constructed sample at index 231.
[2025-03-24 13:08:55] Constructed sample at index 232.
[2025-03-24 13:08:55] Constructed sample at index 233.
[2025-03-24 13:08:55] Constructed sample at index 234.
[2025-03-24 13:08:55] Constructed sample at index 235.
[2025-03-24 13:08:55] Constructed sample at index 236.
[2025-03-24 13:08:55] Constructed sample at index 237.
[2025-03-24 13:08:55] Constructed sample at index 238.
[2025-03-24 13:08:55] Constructed sample at index 239.
[2025-03-24 13:08:55] Constructed sample at index 240.
[2025-03-24 13:08:55] Constructed sample at index 241.
[2025-03-24 13:08:55] Constructed sample at index 242.
[2025-03-24 13:08:55] Constructed sample at index 243.
[2025-03-24 13:08:55] Constructed sample at index 244.
[2025-03-24 13:08:55] Constructed sample at index 245.
[2025-03-24 13:08:55] Constructed sample at index 246.
[2025-03-24 13:08:55] Constructed sample at index 247.
[2025-03-24 13:08:55] Constructed sample at index 248.
[2025-03-24 13:08:55] Constructed sample at index 249.
[2025-03-24 13:08:55] Constructed sample at index 250.
[2025-03-24 13:08:55] Constructed sample at index 251.
[2025-03-24 13:08:55] Constructed sample at index 252.
[2025-03-24 13:08:55] Constructed sample at index 253.
[2025-03-24 13:08:55] Constructed sample at index 254.
[2025-03-24 13:08:55] Constructed sample at index 255.
[2025-03-24 13:08:55] Constructed sample at index 256.
[2025-03-24 13:08:55] Constructed sample at index 257.
[2025-03-24 13:08:55] Constructed sample at index 258.
[2025-03-24 13:08:55] Constructed sample at index 259.
[2025-03-24 13:08:55] Constructed sample at index 260.
[2025-03-24 13:08:55] Constructed sample at index 261.
[2025-03-24 13:08:55] Constructed sample at index 262.
[2025-03-24 13:08:55] Constructed sample at index 263.
[2025-03-24 13:08:55] Constructed sample at index 264.
[2025-03-24 13:08:55] Constructed sample at index 265.
[2025-03-24 13:08:55] Constructed sample at index 266.
[2025-03-24 13:08:55] Constructed sample at index 267.
[2025-03-24 13:08:55] Constructed sample at index 268.
[2025-03-24 13:08:55] Constructed sample at index 269.
[2025-03-24 13:08:55] Constructed sample at index 270.
[2025-03-24 13:08:55] Constructed sample at index 271.
[2025-03-24 13:08:55] Constructed sample at index 272.
[2025-03-24 13:08:55] Constructed sample at index 273.
[2025-03-24 13:08:55] Constructed sample at index 274.
[2025-03-24 13:08:55] Constructed sample at index 275.
[2025-03-24 13:08:55] Constructed sample at index 276.
[2025-03-24 13:08:55] Constructed sample at index 277.
[2025-03-24 13:08:55] Constructed sample at index 278.
[2025-03-24 13:08:55] Constructed sample at index 279.
[2025-03-24 13:08:55] Constructed sample at index 280.
[2025-03-24 13:08:55] Constructed sample at index 281.
[2025-03-24 13:08:55] Constructed sample at index 282.
[2025-03-24 13:08:55] Constructed sample at index 283.
[2025-03-24 13:08:55] Constructed sample at index 284.
[2025-03-24 13:08:55] Constructed sample at index 285.
[2025-03-24 13:08:55] Constructed sample at index 286.
[2025-03-24 13:08:55] Constructed sample at index 287.
[2025-03-24 13:08:55] Constructed sample at index 288.
[2025-03-24 13:08:55] Constructed sample at index 289.
[2025-03-24 13:08:55] Constructed sample at index 290.
[2025-03-24 13:08:55] Constructed sample at index 291.
[2025-03-24 13:08:55] Constructed sample at index 292.
[2025-03-24 13:08:55] Constructed sample at index 293.
[2025-03-24 13:08:55] Constructed sample at index 294.
[2025-03-24 13:08:55] Constructed sample at index 295.
[2025-03-24 13:08:55] Constructed sample at index 296.
[2025-03-24 13:08:55] Constructed sample at index 297.
[2025-03-24 13:08:55] Constructed sample at index 298.
[2025-03-24 13:08:55] Constructed sample at index 299.
[2025-03-24 13:08:55] Constructed sample at index 300.
[2025-03-24 13:08:55] Constructed sample at index 301.
[2025-03-24 13:08:55] Constructed sample at index 302.
[2025-03-24 13:08:55] Constructed sample at index 303.
[2025-03-24 13:08:55] Constructed sample at index 304.
[2025-03-24 13:08:55] Constructed sample at index 305.
[2025-03-24 13:08:55] Constructed sample at index 306.
[2025-03-24 13:08:55] Constructed sample at index 307.
[2025-03-24 13:08:55] Constructed sample at index 308.
[2025-03-24 13:08:55] Constructed sample at index 309.
[2025-03-24 13:08:55] Constructed sample at index 310.
[2025-03-24 13:08:55] Constructed sample at index 311.
[2025-03-24 13:08:55] Constructed sample at index 312.
[2025-03-24 13:08:55] Constructed sample at index 313.
[2025-03-24 13:08:55] Constructed sample at index 314.
[2025-03-24 13:08:55] Constructed sample at index 315.
[2025-03-24 13:08:55] Constructed sample at index 316.
[2025-03-24 13:08:55] Constructed sample at index 317.
[2025-03-24 13:08:56] Constructed sample at index 318.
[2025-03-24 13:08:56] Constructed sample at index 319.
[2025-03-24 13:08:56] Constructed sample at index 320.
[2025-03-24 13:08:56] Constructed sample at index 321.
[2025-03-24 13:08:56] Constructed sample at index 322.
[2025-03-24 13:08:56] Constructed sample at index 323.
[2025-03-24 13:08:56] Constructed sample at index 324.
[2025-03-24 13:08:56] Constructed sample at index 325.
[2025-03-24 13:08:56] Constructed sample at index 326.
[2025-03-24 13:08:56] Constructed sample at index 327.
[2025-03-24 13:08:56] Constructed sample at index 328.
[2025-03-24 13:08:56] Constructed sample at index 329.
[2025-03-24 13:08:56] Constructed sample at index 330.
[2025-03-24 13:08:56] Constructed sample at index 331.
[2025-03-24 13:08:56] Constructed sample at index 332.
[2025-03-24 13:08:56] Constructed sample at index 333.
[2025-03-24 13:08:56] Constructed sample at index 334.
[2025-03-24 13:08:56] Constructed sample at index 335.
[2025-03-24 13:08:56] Constructed sample at index 336.
[2025-03-24 13:08:56] Constructed sample at index 337.
[2025-03-24 13:08:56] Constructed sample at index 338.
[2025-03-24 13:08:56] Constructed sample at index 339.
[2025-03-24 13:08:56] Constructed sample at index 340.
[2025-03-24 13:08:56] Constructed sample at index 341.
[2025-03-24 13:08:56] Constructed sample at index 342.
[2025-03-24 13:08:56] Constructed sample at index 343.
[2025-03-24 13:08:56] Constructed sample at index 344.
[2025-03-24 13:08:56] Constructed sample at index 345.
[2025-03-24 13:08:56] Constructed sample at index 346.
[2025-03-24 13:08:56] Constructed sample at index 347.
[2025-03-24 13:08:56] Constructed sample at index 348.
[2025-03-24 13:08:56] Constructed sample at index 349.
[2025-03-24 13:08:56] Constructed sample at index 350.
[2025-03-24 13:08:56] Constructed sample at index 351.
[2025-03-24 13:08:56] Constructed sample at index 352.
[2025-03-24 13:08:56] Constructed sample at index 353.
[2025-03-24 13:08:56] Constructed sample at index 354.
[2025-03-24 13:08:56] Constructed sample at index 355.
[2025-03-24 13:08:56] Constructed sample at index 356.
[2025-03-24 13:08:56] Constructed sample at index 357.
[2025-03-24 13:08:56] Constructed sample at index 358.
[2025-03-24 13:08:56] Constructed sample at index 359.
[2025-03-24 13:08:56] Constructed sample at index 360.
[2025-03-24 13:08:56] Constructed sample at index 361.
[2025-03-24 13:08:56] Constructed sample at index 362.
[2025-03-24 13:08:56] Constructed sample at index 363.
[2025-03-24 13:08:56] Constructed sample at index 364.
[2025-03-24 13:08:56] Constructed sample at index 365.
[2025-03-24 13:08:56] Constructed sample at index 366.
[2025-03-24 13:08:56] Constructed sample at index 367.
[2025-03-24 13:08:56] Constructed sample at index 368.
[2025-03-24 13:08:56] Constructed sample at index 369.
[2025-03-24 13:08:56] Constructed sample at index 370.
[2025-03-24 13:08:56] Constructed sample at index 371.
[2025-03-24 13:08:56] Constructed sample at index 372.
[2025-03-24 13:08:56] Constructed sample at index 373.
[2025-03-24 13:08:56] Constructed sample at index 374.
[2025-03-24 13:08:56] Constructed sample at index 375.
[2025-03-24 13:08:56] Constructed sample at index 376.
[2025-03-24 13:08:56] Constructed sample at index 377.
[2025-03-24 13:08:56] Constructed sample at index 378.
[2025-03-24 13:08:56] Constructed sample at index 379.
[2025-03-24 13:08:56] Constructed sample at index 380.
[2025-03-24 13:08:56] Constructed sample at index 381.
[2025-03-24 13:08:56] Constructed sample at index 382.
[2025-03-24 13:08:56] Constructed sample at index 383.
[2025-03-24 13:08:56] Constructed sample at index 384.
[2025-03-24 13:08:56] Constructed sample at index 385.
[2025-03-24 13:08:56] Constructed sample at index 386.
[2025-03-24 13:08:56] Constructed sample at index 387.
[2025-03-24 13:08:56] Constructed sample at index 388.
[2025-03-24 13:08:56] Constructed sample at index 389.
[2025-03-24 13:08:56] Constructed sample at index 390.
[2025-03-24 13:08:56] Constructed sample at index 391.
[2025-03-24 13:08:56] Constructed sample at index 392.
[2025-03-24 13:08:56] Constructed sample at index 393.
[2025-03-24 13:08:56] Constructed sample at index 394.
[2025-03-24 13:08:56] Constructed sample at index 395.
[2025-03-24 13:08:56] Constructed sample at index 396.
[2025-03-24 13:08:56] Constructed sample at index 397.
[2025-03-24 13:08:56] Constructed sample at index 398.
[2025-03-24 13:08:56] Constructed sample at index 399.
[2025-03-24 13:08:56] === Sequential Training Phase ===
[2025-03-24 13:08:56] Processing training trajectory: Trajectory1 for 30 epochs
[2025-03-24 13:08:56] [DEBUG] Missing percentage string: b1_20-b2_15-b3_10-b4_5
[2025-03-24 13:08:56] === Training on Trajectory: Trajectory1 for 30 epochs ===
[2025-03-24 13:08:56] DEBUG: beams_training length: 400, beams_gt length: 400, imu length: 40000
[2025-03-24 13:08:56] Original missing count in Trajectory1: 195
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 40 with moving average 0.5464579698340041
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 42 with moving average 0.5453801573730536
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 51 with moving average -0.48619925326473246
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 52 with moving average -0.5404296442753316
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 53 with moving average 0.5482335725648035
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 54 with moving average -0.4772331222395465
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 57 with moving average 0.5754156037263989
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 57 with moving average 0.4572034664014297
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 59 with moving average 0.5847020465392133
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 59 with moving average -0.4702723863428474
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 60 with moving average -0.6000910530939693
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 62 with moving average 0.44391368467455583
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 66 with moving average 0.5887689117891217
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 69 with moving average -0.44578662706952493
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 71 with moving average -0.4399408272163717
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 72 with moving average 0.5630938363111818
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 72 with moving average -0.5847195386538309
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 74 with moving average 0.5536351939663795
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 77 with moving average 0.5398936608836262
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 77 with moving average -0.40724247798772667
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 78 with moving average 0.5367973194212605
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 81 with moving average -0.5471125693836543
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 81 with moving average 0.332412255832058
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 82 with moving average -0.38242990310019276
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 85 with moving average -0.3649660759232461
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 85 with moving average -0.5497086146259178
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 89 with moving average -0.5364462107268004
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 91 with moving average 0.5031811499240313
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 92 with moving average 0.5015415057083885
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 95 with moving average -0.35039397418872265
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 95 with moving average -0.5111254382210486
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 96 with moving average 0.3162519215123861
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 102 with moving average -0.3368965449955025
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 104 with moving average -0.4750897443229352
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 105 with moving average 0.46907083548022577
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 107 with moving average 0.4644450481975852
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 107 with moving average 0.3117241309672317
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 109 with moving average 0.4605386403833771
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 113 with moving average 0.34342182721303127
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 121 with moving average -0.418365022254216
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 122 with moving average 0.4304261724970916
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 125 with moving average 0.42845130577477464
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 127 with moving average 0.42976350849944056
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 130 with moving average -0.3268521534278941
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 133 with moving average 0.42400345041900334
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 133 with moving average -0.3195072213740664
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 134 with moving average 0.4248530668526735
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 134 with moving average -0.3166285600169714
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 137 with moving average -0.31289067049782177
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 139 with moving average -0.3112111491698167
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 139 with moving average -0.41158420744487795
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 140 with moving average 0.4205699758146387
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 141 with moving average 0.31506364957730815
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 142 with moving average 0.41868467960870304
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 144 with moving average 0.41680182999086596
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 145 with moving average -0.3144287620998032
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 146 with moving average -0.41262323070214163
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 148 with moving average 0.4108905875921224
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 150 with moving average -0.32007629426095763
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 152 with moving average 0.4052043520432929
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 152 with moving average -0.3219786543367359
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 153 with moving average -0.32264635219479293
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 161 with moving average 0.39338601009433705
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 166 with moving average -0.399217235357112
[2025-03-24 13:08:56] DEBUG: Filling missing b4 at row 168 with moving average 0.3301207795628223
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 169 with moving average -0.3485846772387021
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 171 with moving average 0.3770419235990174
[2025-03-24 13:08:56] DEBUG: Filling missing b3 at row 172 with moving average -0.39424717762906325
[2025-03-24 13:08:56] DEBUG: Filling missing b1 at row 174 with moving average 0.37237140780755335
[2025-03-24 13:08:56] DEBUG: Filling missing b2 at row 175 with moving average -0.35878635869014797
